,game_id,season,type,date_time,away_team_id,home_team_id,away_goals,home_goals,outcome,home_rink_side_start,venue,venue_link,venue_time_zone_id,venue_time_zone_offset,venue_time_zone_tz,HomeTeam,AwayTeam
1849,2013020545,20132014,R,2013-12-21T18:00:00Z,20,5,3,4,home win REG,left,CONSOL Energy Center,/api/v1/venues/null,America/New_York,-4,EDT,Pittsburgh,Calgary
1706,2013020539,20132014,R,2013-12-21T19:00:00Z,27,9,4,3,away win OT,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York,-4,EDT,Ottawa,Phoenix
1860,2013020540,20132014,R,2013-12-21T21:00:00Z,21,26,2,3,home win SO,right,Staples Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Los Angeles,Colorado
1108,2013020541,20132014,R,2013-12-22T00:00:00Z,7,6,1,4,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,Boston,Buffalo
1286,2013020544,20132014,R,2013-12-22T00:00:00Z,24,2,5,3,away win REG,left,Nassau Coliseum,/api/v1/venues/null,America/New_York,-4,EDT,NY Islanders,Anaheim
1317,2013020542,20132014,R,2013-12-22T00:00:00Z,17,10,5,4,away win SO,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,Toronto,Detroit
1575,2013020548,20132014,R,2013-12-22T00:00:00Z,8,18,4,3,away win OT,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,Nashville,Montreal
1710,2013020543,20132014,R,2013-12-22T00:00:00Z,12,14,2,3,home win OT,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York,-4,EDT,Tampa Bay,Carolina
1727,2013020547,20132014,R,2013-12-22T00:00:00Z,4,29,3,6,home win REG,left,Nationwide Arena,/api/v1/venues/null,America/New_York,-4,EDT,Columbus,Philadelphia
2043,2013020546,20132014,R,2013-12-22T00:00:00Z,1,15,5,4,away win OT,right,Verizon Center,/api/v1/venues/null,America/New_York,-4,EDT,Washington,New Jersey
954,2013020549,20132014,R,2013-12-22T03:00:00Z,19,22,6,0,away win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton,-6,MDT,Edmonton,St Louis
1983,2013020550,20132014,R,2013-12-22T03:30:00Z,25,28,2,3,home win SO,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,San Jose,Dallas
1673,2013020551,20132014,R,2013-12-23T00:30:00Z,30,3,1,4,home win REG,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,NY Rangers,Minnesota
1812,2013020552,20132014,R,2013-12-23T01:00:00Z,52,23,1,2,home win REG,right,Rogers Arena,/api/v1/venues/null,America/Vancouver,-7,PDT,Vancouver,Winnipeg
1105,2013020553,20132014,R,2013-12-24T00:00:00Z,27,7,1,2,home win OT,left,First Niagara Center,/api/v1/venues/null,America/New_York,-4,EDT,Buffalo,Phoenix
1221,2013020555,20132014,R,2013-12-24T00:00:00Z,24,15,3,2,away win REG,right,Verizon Center,/api/v1/venues/null,America/New_York,-4,EDT,Washington,Anaheim
1520,2013020556,20132014,R,2013-12-24T00:00:00Z,29,12,4,3,away win REG,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,Carolina,Columbus
1555,2013020554,20132014,R,2013-12-24T00:00:00Z,10,3,1,2,home win SO,right,Madison Square Garden,/api/v1/venues/null,America/New_York,-4,EDT,NY Rangers,Toronto
968,2013020557,20132014,R,2013-12-24T00:30:00Z,5,9,0,5,home win REG,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York,-4,EDT,Ottawa,Pittsburgh
1331,2013020560,20132014,R,2013-12-24T00:30:00Z,30,4,1,4,home win REG,right,Wells Fargo Center,/api/v1/venues/null,America/New_York,-4,EDT,Philadelphia,Minnesota
1742,2013020559,20132014,R,2013-12-24T00:30:00Z,14,13,6,1,away win REG,right,BB&T Center,/api/v1/venues/null,America/New_York,-4,EDT,Florida,Tampa Bay
1926,2013020558,20132014,R,2013-12-24T00:30:00Z,2,17,3,0,away win REG,right,Joe Louis Arena,/api/v1/venues/null,America/Detroit,-4,EDT,Detroit,NY Islanders
942,2013020563,20132014,R,2013-12-24T01:00:00Z,19,20,3,4,home win SO,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver,-6,MDT,Calgary,St Louis
1308,2013020561,20132014,R,2013-12-24T01:00:00Z,1,16,2,5,home win REG,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,Chicago,New Jersey
1707,2013020562,20132014,R,2013-12-24T01:00:00Z,6,18,6,2,away win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,Nashville,Boston
1089,2013020564,20132014,R,2013-12-24T02:30:00Z,52,22,2,6,home win REG,left,Rexall Place,/api/v1/venues/null,America/Edmonton,-6,MDT,Edmonton,Winnipeg
1096,2013020565,20132014,R,2013-12-24T03:30:00Z,25,26,5,2,away win REG,right,Staples Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Los Angeles,Dallas
1881,2013020566,20132014,R,2013-12-24T03:30:00Z,21,28,4,5,home win SO,left,SAP Center at San Jose,/api/v1/venues/null,America/Los_Angeles,-7,PDT,San Jose,Colorado
1076,2013020567,20132014,R,2013-12-28T00:00:00Z,9,6,0,5,home win REG,left,TD Garden,/api/v1/venues/null,America/New_York,-4,EDT,Boston,Ottawa
1219,2013020571,20132014,R,2013-12-28T00:00:00Z,5,12,4,3,away win OT,right,PNC Arena,/api/v1/venues/null,America/New_York,-4,EDT,Carolina,Pittsburgh
1716,2013020569,20132014,R,2013-12-28T00:00:00Z,29,1,2,1,away win SO,left,Prudential Center,/api/v1/venues/null,America/New_York,-4,EDT,New Jersey,Columbus
1990,2013020570,20132014,R,2013-12-28T00:00:00Z,3,15,2,3,home win REG,right,Verizon Center,/api/v1/venues/null,America/New_York,-4,EDT,Washington,NY Rangers
2097,2013020568,20132014,R,2013-12-28T00:30:00Z,7,10,3,4,home win SO,right,Air Canada Centre,/api/v1/venues/null,America/Toronto,-4,EDT,Toronto,Buffalo
1625,2013020572,20132014,R,2013-12-28T01:00:00Z,21,16,2,7,home win REG,right,United Center,/api/v1/venues/null,America/Chicago,-5,CDT,Chicago,Colorado
1724,2013020573,20132014,R,2013-12-28T01:00:00Z,30,52,4,6,home win REG,right,MTS Centre,/api/v1/venues/null,America/Winnipeg,-5,CDT,Winnipeg,Minnesota
1701,2013020574,20132014,R,2013-12-28T01:30:00Z,18,25,1,4,home win REG,right,American Airlines Center,/api/v1/venues/null,America/Chicago,-5,CDT,Dallas,Nashville
1805,2013020576,20132014,R,2013-12-28T02:00:00Z,28,27,4,3,away win SO,,Jobing.com Arena,/api/v1/venues/null,America/Phoenix,-7,MST,Phoenix,San Jose
1942,2013020575,20132014,R,2013-12-28T02:00:00Z,22,20,2,0,away win REG,right,Scotiabank Saddledome,/api/v1/venues/null,America/Denver,-6,MDT,Calgary,Edmonton
920,2013020580,20132014,R,2013-12-29T00:00:00Z,1,2,2,1,away win REG,left,Nassau Coliseum,/api/v1/venues/null,America/New_York,-4,EDT,NY Islanders,New Jersey
940,2013020579,20132014,R,2013-12-29T00:00:00Z,17,13,4,3,away win REG,right,BB&T Center,/api/v1/venues/null,America/New_York,-4,EDT,Florida,Detroit
1527,2013020578,20132014,R,2013-12-29T00:00:00Z,8,14,2,1,away win SO,left,Tampa Bay Times Forum,/api/v1/venues/null,America/New_York,-4,EDT,Tampa Bay,Montreal
1977,2013020577,20132014,R,2013-12-29T00:00:00Z,6,9,3,4,home win REG,left,Canadian Tire Centre,/api/v1/venues/null,America/New_York,-4,EDT,Ottawa,Boston
1224,2013020581,20132014,R,2013-12-29T01:00:00Z,16,19,5,6,home win SO,left,Scottrade Center,/api/v1/venues/null,America/Chicago,-5,CDT,St Louis,Chicago
1356,2013020583,20132014,R,2013-12-29T01:00:00Z,27,24,2,3,home win OT,left,Honda Center,/api/v1/venues/null,America/Los_Angeles,-7,PDT,Anaheim,Phoenix
2026,2013020582,20132014,R,2013-12-29T01:00:00Z,26,18,2,3,home win REG,left,Bridgestone Arena,/api/v1/venues/null,America/Chicago,-5,CDT,Nashville,Los Angeles
